gx,gy,gz,a1,a2,a3,a4
-0.1475178359674076,0.11545948028536052,0.38144224477383465,0,0,15,60
-0.14712166804950452,0.11594141042592246,0.3805652555831852,0,0,15,65
-0.14749677497644417,0.11533873528262223,0.37861823801296457,0,0,15,70
-0.14776887627024388,0.1146241393440563,0.3759903916227921,0,0,15,75
-0.1478373515328489,0.11457969766523601,0.3736872243735747,0,0,15,80
-0.1481552588389863,0.11395006023951686,0.37004041533960585,0,0,15,85
-0.14684850686939296,0.10208567825261355,0.3444677752016765,0,0,15,90
-0.14727553351293463,0.11864328318875254,0.39113469988290883,0,0,20,25
-0.14755758578944717,0.11821745231964062,0.38973769067906827,0,0,20,30
-0.14741940488858524,0.1176009516388673,0.38891963747091757,0,0,20,35
-0.14754036606640952,0.11672961848925217,0.387156012909947,0,0,20,40
-0.1476520940294623,0.11626294491987661,0.38580796531566547,0,0,20,45
-0.14690783893410544,0.11563876505332896,0.3838919640804854,0,0,20,50
-0.1470569934077537,0.11573506699240299,0.38225204443983235,0,0,20,55
-0.14745551818106323,0.11526900260577959,0.3805290073845578,0,0,20,60
-0.1470593502631601,0.11575093274634154,0.3796520181939083,0,0,20,65
-0.14743445719009976,0.11514825760304132,0.37770500062368784,0,0,20,70
-0.14770655848389946,0.11443366166447538,0.3750771542335152,0,0,20,75
-0.14781564892381535,0.1143606801329936,0.37302817872032995,0,0,20,80
-0.14813355622995275,0.11373104270727442,0.3693813696863611,0,0,20,85
-0.14684850686939296,0.10208567825261355,0.3444677752016765,0,0,20,90
-0.14718584791501796,0.11749904037097897,0.3877608624056586,0,0,25,30
-0.14704766701415606,0.11688253969020566,0.3869428091975079,0,0,25,35
-0.14716862819198034,0.11601120654059052,0.38517918463653733,0,0,25,40
-0.14725186101364404,0.11526880646420185,0.38324601411677744,0,0,25,45
-0.14654643761766714,0.11381368390279525,0.38017391671376355,0,0,25,50
-0.14669559209131536,0.11390998584186927,0.3785339970731105,0,0,25,55
-0.1470941168646249,0.11344392145524589,0.37681096001783587,0,0,25,60
-0.14670824733773832,0.11393914428270284,0.37619071156162615,0,0,25,65
-0.14708539422000147,0.11350829694918291,0.3746362192169323,0,0,25,70
-0.1473574955138012,0.11279370101061696,0.37200837282675964,0,0,25,75
-0.14746658595371706,0.11272071947913516,0.3699593973135744,0,0,25,80
-0.14779078547520025,0.1121340121069251,0.36652956232452166,0,0,25,85
-0.14615221991713565,0.10107693175272423,0.3430998869579897,0,0,25,90
-0.14664700731622454,0.11548232728222795,0.38536237612061525,0,0,30,35
-0.1467679684940488,0.11461099413261282,0.38359875155964474,0,0,30,40
-0.14685120131571244,0.11386859405622414,0.38166558103988474,0,0,30,45
-0.14540258355612823,0.11198138903680493,0.37772603483122547,0,0,30,50
-0.14555173802977647,0.11207769097587894,0.37608611519057245,0,0,30,55
-0.14575521352079218,0.11172368089830155,0.37454070999529415,0,0,30,60
-0.1461256535715992,0.1111564910288061,0.37075501935401445,0,0,30,65
-0.1465028004538623,0.11072564369528622,0.3692005270093206,0,0,30,70
-0.14653178640395054,0.11026030880453751,0.36702581106386967,0,0,30,75
-0.14673841680420693,0.11016796627983592,0.36530047310988717,0,0,30,80
-0.1470607756703417,0.1095793855738992,0.3621437744732041,0,0,30,85
-0.14427630226177954,0.09833659411268968,0.3353810365841695,0,0,30,90
-0.1467612901353743,0.11433308263411104,0.38330046727621436,0,0,35,40
-0.14684452295703795,0.1135906825577224,0.3813672967564545,0,0,35,45
-0.1453959051974537,0.11170347753830316,0.3774277505477951,0,0,35,50
-0.14554505967110196,0.11179977947737717,0.3757878309071421,0,0,35,55
-0.14574853516211767,0.11144576939979978,0.37424242571186384,0,0,35,60
-0.14625928789905346,0.11097131077287893,0.37056648853175306,0,0,35,65
-0.14663643478131658,0.11054046343935901,0.36901199618705915,0,0,35,70
-0.14666542073140482,0.1100751285486103,0.3668372802416082,0,0,35,75
-0.14687205113166119,0.10998278602390875,0.3651119422876257,0,0,35,80
-0.147194409997796,0.10939420531797202,0.3619552436509427,0,0,35,85
-0.14427630226177954,0.09833659411268968,0.3353810365841695,0,0,35,90
-0.1464433075662427,0.10854496628224644,0.37289721976961915,0,0,40,45
-0.14499468980665842,0.10665776126282722,0.3689576735609598,0,0,40,50
-0.14514384428030666,0.10675406320190123,0.3673177539203067,0,0,40,55
-0.1451867139353785,0.10656862878405099,0.3660739845333327,0,0,40,60
-0.14595231537588732,0.1062867554937158,0.3625964847845192,0,0,40,65
-0.1461486026705041,0.10605133847433297,0.36126854777662126,0,0,40,70
-0.14613976329768513,0.10573188606054879,0.35945442870407784,0,0,40,75
-0.14637017864231722,0.10565282212800267,0.3582650281168819,0,0,40,80
-0.14660033492189906,0.10526546221728267,0.35577150727643536,0,0,40,85
-0.1432249593536498,0.09532346554491372,0.33047102798528233,0,0,40,90
-0.14497081156878774,0.10628448163788021,0.36785918790800337,0,0,45,50
-0.145119966042436,0.10638078357695423,0.3662192682673503,0,0,45,55
-0.14516283569750785,0.10619534915910396,0.3649754988803761,0,0,45,60
-0.14592843713801668,0.10591347586876879,0.3614979991315628,0,0,45,65
-0.14612472443263347,0.10567805884938596,0.36017006212366476,0,0,45,70
-0.14619463295076895,0.10539668326368934,0.3585956086957208,0,0,45,75
-0.14642504829540104,0.1053176193311432,0.3574062081085248,0,0,45,80
-0.14665520457498285,0.10493025942042321,0.3549126872680783,0,0,45,85
-0.14330626024904675,0.09505322096376469,0.3262998792090942,0,0,45,90
-0.145119966042436,0.10638078357695423,0.3662192682673503,0,0,50,55
-0.14516283569750785,0.10619534915910396,0.3649754988803761,0,0,50,60
-0.14592843713801668,0.10591347586876879,0.3614979991315628,0,0,50,65
-0.14612472443263347,0.10567805884938596,0.36017006212366476,0,0,50,70
-0.14619463295076895,0.10539668326368934,0.3585956086957208,0,0,50,75
-0.14642504829540104,0.1053176193311432,0.3574062081085248,0,0,50,80
-0.14665520457498285,0.10493025942042321,0.3549126872680783,0,0,50,85
-0.14330626024904675,0.09505322096376469,0.3262998792090942,0,0,50,90
-0.14556782383745803,0.10001095317414103,0.3392869184492112,0,0,55,60
-0.14632896942418883,0.099551219829731,0.3362055624612037,0,0,55,65
-0.14652525671880562,0.09931580281034817,0.33487762545330574,0,0,55,70
-0.1465088255409372,0.09914899155210524,0.3339198808167136,0,0,55,75
-0.14673924088556925,0.09906992761955911,0.33273048022951757,0,0,55,80
-0.1469688473720233,0.09871837243746451,0.33028204202845457,0,0,55,85
-0.14361050825399288,0.08905462223882812,0.2985584793092351,0,0,55,90
-0.14600511197192254,0.10003545094465888,0.33348791420085233,0,0,60,65
-0.1462013992665393,0.09980003392527607,0.33215997719295437,0,0,60,70
-0.14618496808867087,0.09963322266703314,0.3312022325563622,0,0,60,75
-0.14641538343330296,0.099554158734487,0.3300128319691662,0,0,60,80
-0.146644989919757,0.09920260355239241,0.32756439376810326,0,0,60,85
-0.1433612055367006,0.08959106126667202,0.2950903626886806,0,0,60,90
-0.1462013992665393,0.09980003392527607,0.33215997719295437,0,0,65,70
-0.14618496808867087,0.09963322266703314,0.3312022325563622,0,0,65,75
-0.14641538343330296,0.099554158734487,0.3300128319691662,0,0,65,80
-0.146644989919757,0.09920260355239241,0.32756439376810326,0,0,65,85
-0.1433612055367006,0.08959106126667202,0.2950903626886806,0,0,65,90
-0.14618496808867087,0.09963322266703314,0.3312022325563622,0,0,70,75
-0.14641538343330296,0.099554158734487,0.3300128319691662,0,0,70,80
-0.146644989919757,0.09920260355239241,0.32756439376810326,0,0,70,85
-0.1433612055367006,0.08959106126667202,0.2950903626886806,0,0,70,90
-0.1431446046892947,0.09288431726718402,0.27169759476314476,0,0,75,80
-0.1432236547661067,0.09265095162550956,0.2702002829938469,0,0,75,85
-0.1409798926411482,0.08599646441454768,0.25396187203586984,0,0,75,90
-0.14302913489674202,0.09447169365294932,0.26142689291942756,0,0,80,85
-0.14087189532620537,0.08776672066681697,0.2445142776158749,0,0,80,90
-0.14087189532620537,0.08776672066681697,0.2445142776158749,0,0,85,90
-0.141481626673353,0.07847960590704171,0.3496034297207815,0,5,10,15
-0.14150012828452152,0.07418287928097392,0.3467189230812662,0,5,10,20
-0.1400639954605737,0.07219020552116155,0.34314545412096176,0,5,10,25
-0.14027973430500526,0.07205901357322031,0.3413063004788254,0,5,10,30
-0.1408400124422316,0.07159190115915569,0.3409872518237761,0,5,10,35
-0.14153090096313498,0.07050561799825612,0.3390544774179605,0,5,10,40
-0.14208757012212803,0.07033658764819484,0.338814286645052,0,5,10,45
-0.14311065226343286,0.06927478062720764,0.32912861255992487,0,5,10,50
-0.14265790128180525,0.06884920397566902,0.3247941012925671,0,5,10,55
-0.142573477872612,0.06836943358374388,0.3209891662178542,0,5,10,60
-0.14257353134992715,0.06967635431913692,0.32009619593550775,0,5,10,65
-0.14274578697593365,0.0698261600054967,0.31793834228424306,0,5,10,70
-0.14299489758115505,0.06955973920051277,0.31738211880272704,0,5,10,75
-0.1427797666079346,0.06954390789449441,0.31656319405124744,0,5,10,80
-0.1427797666079346,0.06954390789449441,0.31656319405124744,0,5,10,85
-0.13852801446365653,0.07222744430159002,0.314202441571527,0,5,10,90
-0.13950857109800147,0.0648681554864711,0.3383885523497202,0,5,15,20
-0.13807243827405363,0.06287548172665874,0.3348150833894158,0,5,15,25
-0.13828817711848523,0.0627442897787175,0.3329759297472794,0,5,15,30
-0.13884845525571157,0.06227717736465288,0.33265688109223013,0,5,15,35
-0.13953934377661492,0.061190894203753336,0.33072410668641455,0,5,15,40
-0.14009601293560797,0.06102186385369205,0.330483915913506,0,5,15,45
-0.14089048407979585,0.05958677441928751,0.3191156422757232,0,5,15,50
-0.14043773309816823,0.05916119776774887,0.3147811310083655,0,5,15,55
-0.14035330968897494,0.05868142737582374,0.31097619593365255,0,5,15,60
-0.1410534988535108,0.06098063739370354,0.31048926183708364,0,5,15,65
-0.14122575447951732,0.06113044308006332,0.3083314081858189,0,5,15,70
-0.14147465388073804,0.06092822827637546,0.30804738472534876,0,5,15,75
-0.14129482317670303,0.061026707062504654,0.30739039366958837,0,5,15,80
-0.14129482317670303,0.061026707062504654,0.30739039366958837,0,5,15,85
-0.13762672014324762,0.06666706709721082,0.30688561793862057,0,5,15,90
-0.13855456108642542,0.060007655124277845,0.333562158377178,0,5,20,25
-0.13877029993085702,0.059876463176336624,0.3317230047350416,0,5,20,30
-0.1390653590825353,0.059642574837226174,0.33110804058829907,0,5,20,35
-0.13975624760343866,0.058556291676326616,0.3291752661824835,0,5,20,40
-0.1403129167624317,0.05838726132626533,0.32893507540957495,0,5,20,45
-0.14110738790661959,0.056952171891860824,0.31756680177179214,0,5,20,50
-0.14068922680180734,0.05717063155682091,0.313502825812642,0,5,20,55
-0.14060480339261405,0.05669086116489578,0.309697890737929,0,5,20,60
-0.1413049925571499,0.058990071182775564,0.3092109566413601,0,5,20,65
-0.14147724818315643,0.05913987686913534,0.30705310299009536,0,5,20,70
-0.14172614758437713,0.05893766206544748,0.30676907952962534,0,5,20,75
-0.14158693205765296,0.059007600998915166,0.3063662802098969,0,5,20,80
-0.14158693205765296,0.059007600998915166,0.3063662802098969,0,5,20,85
-0.13708900950874517,0.06538156097516111,0.3064567012681242,0,5,20,90
-0.13777255359739965,0.0581980041424863,0.32965565373379735,0,5,25,30
-0.13806761274907797,0.057964115803375856,0.32904068958705474,0,5,25,35
-0.13875850126998132,0.0568778326424763,0.32710791518123916,0,5,25,40
-0.13931517042897437,0.056708802292415005,0.3268677244083306,0,5,25,45
-0.1399809847444714,0.05450338754909473,0.3139609523880335,0,5,25,50
-0.13936716547270686,0.05450444088214673,0.3087634381634665,0,5,25,55
-0.1392827420635136,0.0540246704902216,0.30495850308875355,0,5,25,60
-0.13999322961906602,0.0563371731949964,0.30472830972662435,0,5,25,65
-0.140167525200396,0.056658806691136473,0.30296298130088634,0,5,25,70
-0.14041642460161674,0.056456591887448615,0.30267895784041626,0,5,25,75
-0.14027720907489258,0.056526530820916306,0.3022761585206879,0,5,25,80
-0.14027720907489258,0.056526530820916306,0.3022761585206879,0,5,25,85
-0.13571115278918536,0.06336803449986789,0.3034343076043086,0,5,25,90
-0.13920849713824496,0.05301587014705689,0.3215314461813781,0,5,30,35
-0.13932254391137097,0.05183597796218637,0.31887795892495185,0,5,30,40
-0.14021300388566785,0.051351969039408224,0.3178006026132268,0,5,30,45
-0.1396689488403047,0.0492541625724663,0.3038575794839383,0,5,30,50
-0.13905512956854016,0.049255215905518304,0.29866006525937133,0,5,30,55
-0.13877565687705304,0.04888749982263918,0.2950327620446548,0,5,30,60
-0.1402514703602593,0.04992818651572768,0.2923372262150354,0,5,30,65
-0.14042576594158931,0.05024982001186776,0.2905718977892973,0,5,30,70
-0.14042576594158931,0.05024982001186776,0.2905718977892973,0,5,30,75
-0.14041955403532588,0.050369073415163425,0.29027258291457486,0,5,30,80
-0.14041955403532588,0.050369073415163425,0.29027258291457486,0,5,30,85
-0.13471911974652015,0.056995401594796824,0.28855648903735953,0,5,30,90
-0.13966776786843213,0.05152265427561966,0.31773282228088745,0,5,35,40
-0.140558227842729,0.051038645352841513,0.3166554659691624,0,5,35,45
-0.14005093515841988,0.04884213051545077,0.30229245798253446,0,5,35,50
-0.1388370900007606,0.048817339054511466,0.29617244666831377,0,5,35,55
-0.1385576173092735,0.048449622971632335,0.2925451434535972,0,5,35,60
-0.1407562890216789,0.04941535268843544,0.28889603319515117,0,5,35,65
-0.14093058460300886,0.049736986184575525,0.2871307047694131,0,5,35,70
-0.14093058460300886,0.049736986184575525,0.2871307047694131,0,5,35,75
-0.14092437269674543,0.049856239587871186,0.28683138989469065,0,5,35,80
-0.14092437269674543,0.049856239587871186,0.28683138989469065,0,5,35,85
-0.13538051948180843,0.05654703421363198,0.2843182086575057,0,5,35,90
-0.14088058617512542,0.049493332319528606,0.31328230557877784,0,5,40,45
-0.1403732934908163,0.047296817482137876,0.2989192975921499,0,5,40,50
-0.13915944833315705,0.04727202602119857,0.29279928627792917,0,5,40,55
-0.1388799756416699,0.04690430993831945,0.2891719830632127,0,5,40,60
-0.1410786473540753,0.04787003965512256,0.28552287280476657,0,5,40,65
-0.14125294293540527,0.04819167315126263,0.2837575443790285,0,5,40,70
-0.14125294293540527,0.04819167315126263,0.2837575443790285,0,5,40,75
-0.14124673102914184,0.0483109265545583,0.28345822950430605,0,5,40,80
-0.14124673102914184,0.0483109265545583,0.28345822950430605,0,5,40,85
-0.13542335623928237,0.0557228443831106,0.2822356061711082,0,5,40,90
-0.14043502583572992,0.046968511504755915,0.29511914513705007,0,5,45,50
-0.13922118067807066,0.046943720043816625,0.2889991338228293,0,5,45,55
-0.13894170798658356,0.0465760039609375,0.28537183060811283,0,5,45,60
-0.14109006627310855,0.047531052602900185,0.27989501630965863,0,5,45,65
-0.14126436185443852,0.04785268609904027,0.27812968788392056,0,5,45,70
-0.14126436185443852,0.04785268609904027,0.27812968788392056,0,5,45,75
-0.14131279858761303,0.04798539428928315,0.27736071938774925,0,5,45,80
-0.14131279858761303,0.04798539428928315,0.27736071938774925,0,5,45,85
-0.13533207879933487,0.05568386353063203,0.27401841444578867,0,5,45,90
-0.13922118067807066,0.046943720043816625,0.2889991338228293,0,5,50,55
-0.13894170798658356,0.0465760039609375,0.28537183060811283,0,5,50,60
-0.14109006627310855,0.047531052602900185,0.27989501630965863,0,5,50,65
-0.14126436185443852,0.04785268609904027,0.27812968788392056,0,5,50,70
-0.14126436185443852,0.04785268609904027,0.27812968788392056,0,5,50,75
-0.14131279858761303,0.04798539428928315,0.27736071938774925,0,5,50,80
-0.14131279858761303,0.04798539428928315,0.27736071938774925,0,5,50,85
-0.13533207879933487,0.05568386353063203,0.27401841444578867,0,5,50,90
-0.13837375529609228,0.0462986533924911,0.2663896810886964,0,5,55,60
-0.1398345935990421,0.046529518059601774,0.26229941841175053,0,5,55,65
-0.1400088891803721,0.046851151555741835,0.26053408998601246,0,5,55,70
-0.1400088891803721,0.046851151555741835,0.26053408998601246,0,5,55,75
-0.14005732591354658,0.046983859745984735,0.25976512148984116,0,5,55,80
-0.14005732591354658,0.046983859745984735,0.25976512148984116,0,5,55,85
-0.13375259571080036,0.0549183744540764,0.25161635137365124,0,5,55,90
-0.13957746619896394,0.047203416709685024,0.25908082648297465,0,5,60,65
-0.13975176178029391,0.047525050205825106,0.25731549805723664,0,5,60,70
-0.13975176178029391,0.047525050205825106,0.25731549805723664,0,5,60,75
-0.1397647348533482,0.04758908293302023,0.2567666826752621,0,5,60,80
-0.1397647348533482,0.04758908293302023,0.2567666826752621,0,5,60,85
-0.133534559385576,0.0555758055540279,0.2478674441988691,0,5,60,90
-0.13983089419842276,0.04814032619878922,0.2571121550226242,0,5,65,70
-0.13983089419842276,0.04814032619878922,0.2571121550226242,0,5,65,75
-0.13984386727147705,0.04820435892598436,0.2565633396406497,0,5,65,80
-0.13984386727147705,0.04820435892598436,0.2565633396406497,0,5,65,85
-0.13361369180370486,0.05619108154699203,0.2476641011642567,0,5,65,90
-0.13983089419842276,0.04814032619878922,0.2571121550226242,0,5,70,75
-0.13984386727147705,0.04820435892598436,0.2565633396406497,0,5,70,80
-0.13984386727147705,0.04820435892598436,0.2565633396406497,0,5,70,85
-0.13361369180370486,0.05619108154699203,0.2476641011642567,0,5,70,90
-0.13340812574886254,0.06648738894331593,0.2217206666321858,0,5,75,80
-0.13340812574886254,0.06648738894331593,0.2217206666321858,0,5,75,85
-0.1319592013983607,0.06956562411510349,0.22210072062149053,0,5,75,90
-0.13313923899437177,0.06926608526455952,0.21655718623158732,0,5,80,85
-0.13177852906146495,0.07247549356399383,0.21669954515787823,0,5,80,90
-0.13177852906146495,0.07247549356399383,0.21669954515787823,0,5,85,90
-0.14016429141648612,0.06535593516213195,0.3382495339492,0,10,15,20
-0.1387281585925383,0.0633632614023196,0.3346760649888955,0,10,15,25
-0.13828817711848523,0.0627442897787175,0.3329759297472794,0,10,15,30
-0.13884845525571157,0.06227717736465288,0.33265688109223013,0,10,15,35
-0.13953934377661492,0.061190894203753336,0.33072410668641455,0,10,15,40
-0.14009601293560797,0.06102186385369205,0.330483915913506,0,10,15,45
-0.14089048407979585,0.05958677441928751,0.3191156422757232,0,10,15,50
-0.14043773309816823,0.05916119776774887,0.3147811310083655,0,10,15,55
-0.14035330968897494,0.05868142737582374,0.31097619593365255,0,10,15,60
-0.1410534988535108,0.06098063739370354,0.31048926183708364,0,10,15,65
-0.14122575447951732,0.06113044308006332,0.3083314081858189,0,10,15,70
-0.14147465388073804,0.06092822827637546,0.30804738472534876,0,10,15,75
-0.14129482317670303,0.061026707062504654,0.30739039366958837,0,10,15,80
-0.14129482317670303,0.061026707062504654,0.30739039366958837,0,10,15,85
-0.13762672014324762,0.06666706709721082,0.30688561793862057,0,10,15,90
-0.13921028140491007,0.0604954347999387,0.3334231399766578,0,10,20,25
-0.13877029993085702,0.059876463176336624,0.3317230047350416,0,10,20,30
-0.1390653590825353,0.059642574837226174,0.33110804058829907,0,10,20,35
-0.13975624760343866,0.058556291676326616,0.3291752661824835,0,10,20,40
-0.1403129167624317,0.05838726132626533,0.32893507540957495,0,10,20,45
-0.14110738790661959,0.056952171891860824,0.31756680177179214,0,10,20,50
-0.14068922680180734,0.05717063155682091,0.313502825812642,0,10,20,55
-0.14060480339261405,0.05669086116489578,0.309697890737929,0,10,20,60
-0.1413049925571499,0.058990071182775564,0.3092109566413601,0,10,20,65
-0.14147724818315643,0.05913987686913534,0.30705310299009536,0,10,20,70
-0.14172614758437713,0.05893766206544748,0.30676907952962534,0,10,20,75
-0.14158693205765296,0.059007600998915166,0.3063662802098969,0,10,20,80
-0.14158693205765296,0.059007600998915166,0.3063662802098969,0,10,20,85
-0.13708900950874517,0.06538156097516111,0.3064567012681242,0,10,20,90
-0.13777255359739965,0.0581980041424863,0.32965565373379735,0,10,25,30
-0.13806761274907797,0.057964115803375856,0.32904068958705474,0,10,25,35
-0.13875850126998132,0.0568778326424763,0.32710791518123916,0,10,25,40
-0.13931517042897437,0.056708802292415005,0.3268677244083306,0,10,25,45
-0.1399809847444714,0.05450338754909473,0.3139609523880335,0,10,25,50
-0.13936716547270686,0.05450444088214673,0.3087634381634665,0,10,25,55
-0.1392827420635136,0.0540246704902216,0.30495850308875355,0,10,25,60
-0.13999322961906602,0.0563371731949964,0.30472830972662435,0,10,25,65
-0.140167525200396,0.056658806691136473,0.30296298130088634,0,10,25,70
-0.14041642460161674,0.056456591887448615,0.30267895784041626,0,10,25,75
-0.14027720907489258,0.056526530820916306,0.3022761585206879,0,10,25,80
-0.14027720907489258,0.056526530820916306,0.3022761585206879,0,10,25,85
-0.13571115278918536,0.06336803449986789,0.3034343076043086,0,10,25,90
-0.13920849713824496,0.05301587014705689,0.3215314461813781,0,10,30,35
-0.13932254391137097,0.05183597796218637,0.31887795892495185,0,10,30,40
-0.14021300388566785,0.051351969039408224,0.3178006026132268,0,10,30,45
-0.1396689488403047,0.0492541625724663,0.3038575794839383,0,10,30,50
-0.13905512956854016,0.049255215905518304,0.29866006525937133,0,10,30,55
-0.13877565687705304,0.04888749982263918,0.2950327620446548,0,10,30,60
-0.1402514703602593,0.04992818651572768,0.2923372262150354,0,10,30,65
-0.14042576594158931,0.05024982001186776,0.2905718977892973,0,10,30,70
-0.14042576594158931,0.05024982001186776,0.2905718977892973,0,10,30,75
-0.14041955403532588,0.050369073415163425,0.29027258291457486,0,10,30,80
-0.14041955403532588,0.050369073415163425,0.29027258291457486,0,10,30,85
-0.13471911974652015,0.056995401594796824,0.28855648903735953,0,10,30,90
-0.13966776786843213,0.05152265427561966,0.31773282228088745,0,10,35,40
-0.140558227842729,0.051038645352841513,0.3166554659691624,0,10,35,45
-0.14005093515841988,0.04884213051545077,0.30229245798253446,0,10,35,50
-0.1388370900007606,0.048817339054511466,0.29617244666831377,0,10,35,55
-0.1385576173092735,0.048449622971632335,0.2925451434535972,0,10,35,60
-0.1407562890216789,0.04941535268843544,0.28889603319515117,0,10,35,65
-0.14093058460300886,0.049736986184575525,0.2871307047694131,0,10,35,70
-0.14093058460300886,0.049736986184575525,0.2871307047694131,0,10,35,75
-0.14092437269674543,0.049856239587871186,0.28683138989469065,0,10,35,80
-0.14092437269674543,0.049856239587871186,0.28683138989469065,0,10,35,85
-0.13538051948180843,0.05654703421363198,0.2843182086575057,0,10,35,90
-0.14088058617512542,0.049493332319528606,0.31328230557877784,0,10,40,45
-0.1403732934908163,0.047296817482137876,0.2989192975921499,0,10,40,50
-0.13915944833315705,0.04727202602119857,0.29279928627792917,0,10,40,55
-0.1388799756416699,0.04690430993831945,0.2891719830632127,0,10,40,60
-0.1410786473540753,0.04787003965512256,0.28552287280476657,0,10,40,65
-0.14125294293540527,0.04819167315126263,0.2837575443790285,0,10,40,70
-0.14125294293540527,0.04819167315126263,0.2837575443790285,0,10,40,75
-0.14124673102914184,0.0483109265545583,0.28345822950430605,0,10,40,80
-0.14124673102914184,0.0483109265545583,0.28345822950430605,0,10,40,85
-0.13542335623928237,0.0557228443831106,0.2822356061711082,0,10,40,90
-0.14043502583572992,0.046968511504755915,0.29511914513705007,0,10,45,50
-0.13922118067807066,0.046943720043816625,0.2889991338228293,0,10,45,55
-0.13894170798658356,0.0465760039609375,0.28537183060811283,0,10,45,60
-0.14109006627310855,0.047531052602900185,0.27989501630965863,0,10,45,65
-0.14126436185443852,0.04785268609904027,0.27812968788392056,0,10,45,70
-0.14126436185443852,0.04785268609904027,0.27812968788392056,0,10,45,75
-0.14131279858761303,0.04798539428928315,0.27736071938774925,0,10,45,80
-0.14131279858761303,0.04798539428928315,0.27736071938774925,0,10,45,85
-0.13533207879933487,0.05568386353063203,0.27401841444578867,0,10,45,90
-0.13922118067807066,0.046943720043816625,0.2889991338228293,0,10,50,55
-0.13894170798658356,0.0465760039609375,0.28537183060811283,0,10,50,60
-0.14109006627310855,0.047531052602900185,0.27989501630965863,0,10,50,65
-0.14126436185443852,0.04785268609904027,0.27812968788392056,0,10,50,70
-0.14126436185443852,0.04785268609904027,0.27812968788392056,0,10,50,75
-0.14131279858761303,0.04798539428928315,0.27736071938774925,0,10,50,80
-0.14131279858761303,0.04798539428928315,0.27736071938774925,0,10,50,85
-0.13533207879933487,0.05568386353063203,0.27401841444578867,0,10,50,90
-0.13837375529609228,0.0462986533924911,0.2663896810886964,0,10,55,60
-0.1398345935990421,0.046529518059601774,0.26229941841175053,0,10,55,65
-0.1400088891803721,0.046851151555741835,0.26053408998601246,0,10,55,70
-0.1400088891803721,0.046851151555741835,0.26053408998601246,0,10,55,75
-0.14005732591354658,0.046983859745984735,0.25976512148984116,0,10,55,80
-0.14005732591354658,0.046983859745984735,0.25976512148984116,0,10,55,85
-0.13375259571080036,0.0549183744540764,0.25161635137365124,0,10,55,90
